evidence_id,car_id,car_code,theme,source_name,source_url,download_date,source_version,geometry_operation,area_ha,percent_of_property,confidence,interpretation,limitation,created_at
EV-CAR04-IBAMA-229,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,9.7603,0.1087,Alta,Sobreposição de 9.76 ha (0.11%) com Embargos IBAMA.,,2026-06-15T19:32:26.013993+00:00
EV-CAR04-IBAMA-230,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,22.5647,0.2514,Alta,Sobreposição de 22.56 ha (0.25%) com Embargos IBAMA.,,2026-06-15T19:32:26.030947+00:00
EV-CAR04-IBAMA-231,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,29.9146,0.3333,Alta,Sobreposição de 29.91 ha (0.33%) com Embargos IBAMA.,,2026-06-15T19:32:26.047902+00:00
EV-CAR04-IBAMA-232,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,15.4808,0.1725,Alta,Sobreposição de 15.48 ha (0.17%) com Embargos IBAMA.,,2026-06-15T19:32:26.064705+00:00
EV-CAR04-IBAMA-233,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,25.459,0.2836,Alta,Sobreposição de 25.46 ha (0.28%) com Embargos IBAMA.,,2026-06-15T19:32:26.082228+00:00
EV-CAR04-IBAMA-234,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-15,,intersection,25.6727,0.286,Alta,Sobreposição de 25.67 ha (0.29%) com Embargos IBAMA.,,2026-06-15T19:32:26.099184+00:00
EV-CAR01-TI-009,CAR_01,RS431940647EE57C13C9749C7994C7046FA96E109,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-15,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-15T19:32:26.124611+00:00
EV-CAR02-TI-009,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-15,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-15T19:32:26.143587+00:00
EV-CAR03-TI-009,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-15,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-15T19:32:26.164505+00:00
EV-CAR04-TI-010,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-15,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-15T19:32:26.183487+00:00
EV-CAR02-UC-018,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,unidades_conservacao,ICMBio / CNUC,https://dadosabertos.mma.gov.br/,2026-06-15,,intersection,151.7788,94.4212,Alta,Sobreposição de 151.78 ha (94.42%) com Unidades de Conservação.,,2026-06-15T19:32:26.224836+00:00
EV-CAR02-UC-019,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,unidades_conservacao,ICMBio / CNUC,https://dadosabertos.mma.gov.br/,2026-06-15,,intersection,83.1866,51.7502,Alta,Sobreposição de 83.19 ha (51.75%) com Unidades de Conservação.,,2026-06-15T19:32:26.241791+00:00
EV-CAR04-UC-010,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,unidades_conservacao,ICMBio / CNUC,https://dadosabertos.mma.gov.br/,2026-06-15,,intersection,2233.5984,24.8842,Alta,Sobreposição de 2233.60 ha (24.88%) com Unidades de Conservação.,,2026-06-15T19:32:26.259743+00:00
EV-CAR02-DESM-010,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,10.8268,6.7353,Alta,Sobreposição de 10.83 ha (6.74%) com Desmatamento.,,2026-06-15T19:32:26.333406+00:00
EV-CAR04-DESM-258,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,34.3874,0.3831,Alta,Sobreposição de 34.39 ha (0.38%) com Desmatamento.,,2026-06-15T19:32:26.352358+00:00
EV-CAR04-DESM-259,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,14.9838,0.1669,Alta,Sobreposição de 14.98 ha (0.17%) com Desmatamento.,,2026-06-15T19:32:26.372330+00:00
EV-CAR04-DESM-260,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,7.2472,0.0807,Alta,Sobreposição de 7.25 ha (0.08%) com Desmatamento.,,2026-06-15T19:32:26.393245+00:00
EV-CAR04-DESM-261,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,10.7486,0.1197,Alta,Sobreposição de 10.75 ha (0.12%) com Desmatamento.,,2026-06-15T19:32:26.415217+00:00
EV-CAR04-DESM-262,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,7.4235,0.0827,Alta,Sobreposição de 7.42 ha (0.08%) com Desmatamento.,,2026-06-15T19:32:26.433139+00:00
EV-CAR04-DESM-263,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,76.5251,0.8526,Alta,Sobreposição de 76.53 ha (0.85%) com Desmatamento.,,2026-06-15T19:32:26.452088+00:00
EV-CAR04-DESM-264,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,2.1692,0.0242,Alta,Sobreposição de 2.17 ha (0.02%) com Desmatamento.,,2026-06-15T19:32:26.482009+00:00
EV-CAR04-DESM-265,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,4.3692,0.0487,Alta,Sobreposição de 4.37 ha (0.05%) com Desmatamento.,,2026-06-15T19:32:26.505971+00:00
EV-CAR04-DESM-266,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,0.7882,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com Desmatamento.,,2026-06-15T19:32:26.529912+00:00
EV-CAR04-DESM-267,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,11.6641,0.1299,Alta,Sobreposição de 11.66 ha (0.13%) com Desmatamento.,,2026-06-15T19:32:26.548830+00:00
EV-CAR04-DESM-268,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,20.2282,0.2254,Alta,Sobreposição de 20.23 ha (0.23%) com Desmatamento.,,2026-06-15T19:32:26.569774+00:00
EV-CAR04-DESM-269,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,44.8341,0.4995,Alta,Sobreposição de 44.83 ha (0.50%) com Desmatamento.,,2026-06-15T19:32:26.589720+00:00
EV-CAR04-DESM-270,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,18.5746,0.2069,Alta,Sobreposição de 18.57 ha (0.21%) com Desmatamento.,,2026-06-15T19:32:26.607672+00:00
EV-CAR04-DESM-271,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,3.0677,0.0342,Alta,Sobreposição de 3.07 ha (0.03%) com Desmatamento.,,2026-06-15T19:32:26.624756+00:00
EV-CAR04-DESM-272,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,3.5788,0.0399,Alta,Sobreposição de 3.58 ha (0.04%) com Desmatamento.,,2026-06-15T19:32:26.642710+00:00
EV-CAR04-DESM-273,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,0.3972,0.0044,Alta,Sobreposição de 0.40 ha (0.00%) com Desmatamento.,,2026-06-15T19:32:26.664623+00:00
EV-CAR04-DESM-274,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,5.9393,0.0662,Alta,Sobreposição de 5.94 ha (0.07%) com Desmatamento.,,2026-06-15T19:32:26.683600+00:00
EV-CAR04-DESM-275,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,2.1022,0.0234,Alta,Sobreposição de 2.10 ha (0.02%) com Desmatamento.,,2026-06-15T19:32:26.702521+00:00
EV-CAR04-DESM-276,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,14.0058,0.156,Alta,Sobreposição de 14.01 ha (0.16%) com Desmatamento.,,2026-06-15T19:32:26.720505+00:00
EV-CAR04-DESM-277,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,6.3918,0.0712,Alta,Sobreposição de 6.39 ha (0.07%) com Desmatamento.,,2026-06-15T19:32:26.738454+00:00
EV-CAR04-DESM-278,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,0.0672,0.0007,Alta,Sobreposição de 0.07 ha (0.00%) com Desmatamento.,,2026-06-15T19:32:26.756378+00:00
EV-CAR04-DESM-279,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,10.6585,0.1187,Alta,Sobreposição de 10.66 ha (0.12%) com Desmatamento.,,2026-06-15T19:32:26.775327+00:00
EV-CAR04-DESM-280,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,40.492,0.4511,Alta,Sobreposição de 40.49 ha (0.45%) com Desmatamento.,,2026-06-15T19:32:26.793590+00:00
EV-CAR04-DESM-281,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,3.6971,0.0412,Alta,Sobreposição de 3.70 ha (0.04%) com Desmatamento.,,2026-06-15T19:32:26.812540+00:00
EV-CAR04-DESM-282,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,26.911,0.2998,Alta,Sobreposição de 26.91 ha (0.30%) com Desmatamento.,,2026-06-15T19:32:26.831489+00:00
EV-CAR04-DESM-283,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,6.1959,0.069,Alta,Sobreposição de 6.20 ha (0.07%) com Desmatamento.,,2026-06-15T19:32:26.848475+00:00
EV-CAR04-DESM-284,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,6.5205,0.0726,Alta,Sobreposição de 6.52 ha (0.07%) com Desmatamento.,,2026-06-15T19:32:26.868746+00:00
EV-CAR04-DESM-285,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,1.8425,0.0205,Alta,Sobreposição de 1.84 ha (0.02%) com Desmatamento.,,2026-06-15T19:32:26.885705+00:00
EV-CAR04-DESM-286,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,10.3586,0.1154,Alta,Sobreposição de 10.36 ha (0.12%) com Desmatamento.,,2026-06-15T19:32:26.903697+00:00
EV-CAR04-DESM-287,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,7.8458,0.0874,Alta,Sobreposição de 7.85 ha (0.09%) com Desmatamento.,,2026-06-15T19:32:26.920652+00:00
EV-CAR04-DESM-288,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,0.2071,0.0023,Alta,Sobreposição de 0.21 ha (0.00%) com Desmatamento.,,2026-06-15T19:32:26.937606+00:00
EV-CAR04-DESM-289,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-15,,intersection,66.9837,0.7463,Alta,Sobreposição de 66.98 ha (0.75%) com Desmatamento.,,2026-06-15T19:32:26.954457+00:00
EV-CAR02-APP_-009,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,17.9078,11.1404,Alta,Sobreposição de 17.91 ha (11.14%) com APP (FBDS).,,2026-06-15T19:32:27.025418+00:00
EV-CAR02-APP_-010,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7848,0.4882,Alta,Sobreposição de 0.78 ha (0.49%) com APP (FBDS).,,2026-06-15T19:32:27.046391+00:00
EV-CAR02-APP_-011,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7847,0.4881,Alta,Sobreposição de 0.78 ha (0.49%) com APP (FBDS).,,2026-06-15T19:32:27.064315+00:00
EV-CAR03-APP_-013,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,5.3745,5.3045,Alta,Sobreposição de 5.37 ha (5.30%) com APP (FBDS).,,2026-06-15T19:32:27.084261+00:00
EV-CAR03-APP_-014,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,4.4929,4.4343,Alta,Sobreposição de 4.49 ha (4.43%) com APP (FBDS).,,2026-06-15T19:32:27.102214+00:00
EV-CAR03-APP_-015,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.9749,0.9622,Alta,Sobreposição de 0.97 ha (0.96%) com APP (FBDS).,,2026-06-15T19:32:27.147203+00:00
EV-CAR03-APP_-016,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.991,0.9781,Alta,Sobreposição de 0.99 ha (0.98%) com APP (FBDS).,,2026-06-15T19:32:27.218552+00:00
EV-CAR03-APP_-017,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7647,0.7548,Alta,Sobreposição de 0.76 ha (0.75%) com APP (FBDS).,,2026-06-15T19:32:27.246478+00:00
EV-CAR04-APP_-085,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,106.066,1.1817,Alta,Sobreposição de 106.07 ha (1.18%) com APP (FBDS).,,2026-06-15T19:32:27.275400+00:00
EV-CAR04-APP_-086,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,20.268,0.2258,Alta,Sobreposição de 20.27 ha (0.23%) com APP (FBDS).,,2026-06-15T19:32:27.319283+00:00
EV-CAR04-APP_-087,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,291.9084,3.2521,Alta,Sobreposição de 291.91 ha (3.25%) com APP (FBDS).,,2026-06-15T19:32:27.340253+00:00
EV-CAR04-APP_-088,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,12.8531,0.1432,Alta,Sobreposição de 12.85 ha (0.14%) com APP (FBDS).,,2026-06-15T19:32:27.368152+00:00
EV-CAR04-APP_-089,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,39.3444,0.4383,Alta,Sobreposição de 39.34 ha (0.44%) com APP (FBDS).,,2026-06-15T19:32:27.398072+00:00
EV-CAR04-APP_-090,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,80.8506,0.9007,Alta,Sobreposição de 80.85 ha (0.90%) com APP (FBDS).,,2026-06-15T19:32:27.419016+00:00
EV-CAR04-APP_-091,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.0014,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com APP (FBDS).,,2026-06-15T19:32:27.436967+00:00
EV-CAR04-APP_-092,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,1.6997,0.0189,Alta,Sobreposição de 1.70 ha (0.02%) com APP (FBDS).,,2026-06-15T19:32:27.453922+00:00
EV-CAR04-APP_-093,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.3284,0.0037,Alta,Sobreposição de 0.33 ha (0.00%) com APP (FBDS).,,2026-06-15T19:32:27.471874+00:00
EV-CAR04-APP_-094,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.0005,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com APP (FBDS).,,2026-06-15T19:32:27.490823+00:00
EV-CAR04-APP_-095,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.645,0.0072,Alta,Sobreposição de 0.65 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.508260+00:00
EV-CAR04-APP_-096,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7777,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.525215+00:00
EV-CAR04-APP_-097,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7413,0.0083,Alta,Sobreposição de 0.74 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.545133+00:00
EV-CAR04-APP_-098,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7923,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.566075+00:00
EV-CAR04-APP_-099,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7838,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.584027+00:00
EV-CAR04-APP_-100,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7849,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.603008+00:00
EV-CAR04-APP_-101,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7826,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.620955+00:00
EV-CAR04-APP_-102,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7866,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.639878+00:00
EV-CAR04-APP_-103,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7836,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.657270+00:00
EV-CAR04-APP_-104,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7783,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.675190+00:00
EV-CAR04-APP_-105,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7826,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.695138+00:00
EV-CAR04-APP_-106,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7836,0.0087,Alta,Sobreposição de 0.78 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.714087+00:00
EV-CAR04-APP_-107,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7907,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.731762+00:00
EV-CAR04-APP_-108,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,app_fbds,FBDS,https://geo.fbds.org.br/RS/SAO_PEDRO_DO_SUL/APP/,2026-06-15,,intersection,0.7909,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com APP (FBDS).,,2026-06-15T19:32:27.749714+00:00
